ATF	1.0
1	5
Calculation applied: None
"Name [Measurement Set Info]=ChlamyLugol10xRuben"
"Plate ID"	"Well Name"	"Site ID"	"MEASUREMENT SET ID"	"Cell Count (ChlamyLugol10xRuben)"
16716	"A01"	1	7246	1353.0
16716	"A01"	2	7246	1198.0
16716	"A01"	3	7246	926.0
16716	"A01"	4	7246	1275.0
16716	"A01"	5	7246	897.0
16716	"A01"	6	7246	1130.0
16716	"A01"	7	7246	1053.0
16716	"A01"	8	7246	1121.0
16716	"A01"	9	7246	1169.0
16716	"A02"	1	7246	2215.0
16716	"A02"	2	7246	1349.0
16716	"A02"	3	7246	1094.0
16716	"A02"	4	7246	1730.0
16716	"A02"	5	7246	1113.0
16716	"A02"	6	7246	1255.0
16716	"A02"	7	7246	1428.0
16716	"A02"	8	7246	1240.0
16716	"A02"	9	7246	1725.0
16716	"A03"	1	7246	2762.0
16716	"A03"	2	7246	1866.0
16716	"A03"	3	7246	1269.0
16716	"A03"	4	7246	1874.0
16716	"A03"	5	7246	1204.0
16716	"A03"	6	7246	1506.0
16716	"A03"	7	7246	1515.0
16716	"A03"	8	7246	1220.0
16716	"A03"	9	7246	1754.0
16716	"A04"	1	7246	3191.0
16716	"A04"	2	7246	1695.0
16716	"A04"	3	7246	1518.0
16716	"A04"	4	7246	1549.0
16716	"A04"	5	7246	1351.0
16716	"A04"	6	7246	1589.0
16716	"A04"	7	7246	1558.0
16716	"A04"	8	7246	1323.0
16716	"A04"	9	7246	1807.0
16716	"A05"	1	7246	2741.0
16716	"A05"	2	7246	1493.0
16716	"A05"	3	7246	1503.0
16716	"A05"	4	7246	1848.0
16716	"A05"	5	7246	1581.0
16716	"A05"	6	7246	1884.0
16716	"A05"	7	7246	1807.0
16716	"A05"	8	7246	1761.0
16716	"A05"	9	7246	1981.0
16716	"A06"	1	7246	2903.0
16716	"A06"	2	7246	1248.0
16716	"A06"	3	7246	1273.0
16716	"A06"	4	7246	1107.0
16716	"A06"	5	7246	893.0
16716	"A06"	6	7246	1224.0
16716	"A06"	7	7246	967.0
16716	"A06"	8	7246	1195.0
16716	"A06"	9	7246	1198.0
16716	"A07"	1	7246	3120.0
16716	"A07"	2	7246	1541.0
16716	"A07"	3	7246	1372.0
16716	"A07"	4	7246	1336.0
16716	"A07"	5	7246	1052.0
16716	"A07"	6	7246	1411.0
16716	"A07"	7	7246	1359.0
16716	"A07"	8	7246	1293.0
16716	"A07"	9	7246	1616.0
16716	"A08"	1	7246	2709.0
16716	"A08"	2	7246	1478.0
16716	"A08"	3	7246	1368.0
16716	"A08"	4	7246	1892.0
16716	"A08"	5	7246	1282.0
16716	"A08"	6	7246	1484.0
16716	"A08"	7	7246	1685.0
16716	"A08"	8	7246	1378.0
16716	"A08"	9	7246	1654.0
16716	"A09"	1	7246	2655.0
16716	"A09"	2	7246	1108.0
16716	"A09"	3	7246	1196.0
16716	"A09"	4	7246	1264.0
16716	"A09"	5	7246	1036.0
16716	"A09"	6	7246	1306.0
16716	"A09"	7	7246	1065.0
16716	"A09"	8	7246	1075.0
16716	"A09"	9	7246	1176.0
16716	"A10"	1	7246	2450.0
16716	"A10"	2	7246	1780.0
16716	"A10"	3	7246	1715.0
16716	"A10"	4	7246	2376.0
16716	"A10"	5	7246	1508.0
16716	"A10"	6	7246	1625.0
16716	"A10"	7	7246	2283.0
16716	"A10"	8	7246	1654.0
16716	"A10"	9	7246	1774.0
16716	"A11"	1	7246	269.0
16716	"A11"	2	7246	206.0
16716	"A11"	3	7246	263.0
16716	"A11"	4	7246	226.0
16716	"A11"	5	7246	221.0
16716	"A11"	6	7246	218.0
16716	"A11"	7	7246	182.0
16716	"A11"	8	7246	123.0
16716	"A11"	9	7246	129.0
16716	"A12"	1	7246	1991.0
16716	"A12"	2	7246	1626.0
16716	"A12"	3	7246	1689.0
16716	"A12"	4	7246	1917.0
16716	"A12"	5	7246	1580.0
16716	"A12"	6	7246	1712.0
16716	"A12"	7	7246	2052.0
16716	"A12"	8	7246	1662.0
16716	"A12"	9	7246	2080.0
16716	"B01"	1	7246	1656.0
16716	"B01"	2	7246	1400.0
16716	"B01"	3	7246	1183.0
16716	"B01"	4	7246	1609.0
16716	"B01"	5	7246	1031.0
16716	"B01"	6	7246	1253.0
16716	"B01"	7	7246	1198.0
16716	"B01"	8	7246	1039.0
16716	"B01"	9	7246	1483.0
16716	"B02"	1	7246	1957.0
16716	"B02"	2	7246	1623.0
16716	"B02"	3	7246	1832.0
16716	"B02"	4	7246	1748.0
16716	"B02"	5	7246	1652.0
16716	"B02"	6	7246	2127.0
16716	"B02"	7	7246	1568.0
16716	"B02"	8	7246	2009.0
16716	"B02"	9	7246	2177.0
16716	"B03"	1	7246	2373.0
16716	"B03"	2	7246	1689.0
16716	"B03"	3	7246	1368.0
16716	"B03"	4	7246	1911.0
16716	"B03"	5	7246	1457.0
16716	"B03"	6	7246	1419.0
16716	"B03"	7	7246	1588.0
16716	"B03"	8	7246	1559.0
16716	"B03"	9	7246	1912.0
16716	"B04"	1	7246	2431.0
16716	"B04"	2	7246	1815.0
16716	"B04"	3	7246	1552.0
16716	"B04"	4	7246	1684.0
16716	"B04"	5	7246	1465.0
16716	"B04"	6	7246	1836.0
16716	"B04"	7	7246	1442.0
16716	"B04"	8	7246	1635.0
16716	"B04"	9	7246	1765.0
16716	"B05"	1	7246	2687.0
16716	"B05"	2	7246	1800.0
16716	"B05"	3	7246	1693.0
16716	"B05"	4	7246	2128.0
16716	"B05"	5	7246	1663.0
16716	"B05"	6	7246	1919.0
16716	"B05"	7	7246	1989.0
16716	"B05"	8	7246	1859.0
16716	"B05"	9	7246	2594.0
16716	"B06"	1	7246	3363.0
16716	"B06"	2	7246	1812.0
16716	"B06"	3	7246	1653.0
16716	"B06"	4	7246	1948.0
16716	"B06"	5	7246	1538.0
16716	"B06"	6	7246	2066.0
16716	"B06"	7	7246	1987.0
16716	"B06"	8	7246	1669.0
16716	"B06"	9	7246	2403.0
16716	"B07"	1	7246	2567.0
16716	"B07"	2	7246	1732.0
16716	"B07"	3	7246	1954.0
16716	"B07"	4	7246	2030.0
16716	"B07"	5	7246	1841.0
16716	"B07"	6	7246	2109.0
16716	"B07"	7	7246	2246.0
16716	"B07"	8	7246	2131.0
16716	"B07"	9	7246	2380.0
16716	"B08"	1	7246	2578.0
16716	"B08"	2	7246	1777.0
16716	"B08"	3	7246	1957.0
16716	"B08"	4	7246	2149.0
16716	"B08"	5	7246	1693.0
16716	"B08"	6	7246	2061.0
16716	"B08"	7	7246	2013.0
16716	"B08"	8	7246	1937.0
16716	"B08"	9	7246	2462.0
16716	"B09"	1	7246	2253.0
16716	"B09"	2	7246	1252.0
16716	"B09"	3	7246	1497.0
16716	"B09"	4	7246	1353.0
16716	"B09"	5	7246	1343.0
16716	"B09"	6	7246	1767.0
16716	"B09"	7	7246	1356.0
16716	"B09"	8	7246	1368.0
16716	"B09"	9	7246	1493.0
16716	"B10"	1	7246	2111.0
16716	"B10"	2	7246	1071.0
16716	"B10"	3	7246	1579.0
16716	"B10"	4	7246	1274.0
16716	"B10"	5	7246	1109.0
16716	"B10"	6	7246	1859.0
16716	"B10"	7	7246	1422.0
16716	"B10"	8	7246	1398.0
16716	"B10"	9	7246	1581.0
16716	"B11"	1	7246	2198.0
16716	"B11"	2	7246	2303.0
16716	"B11"	3	7246	1999.0
16716	"B11"	4	7246	2935.0
16716	"B11"	5	7246	2082.0
16716	"B11"	6	7246	2420.0
16716	"B11"	7	7246	2817.0
16716	"B11"	8	7246	1971.0
16716	"B11"	9	7246	2607.0
16716	"B12"	1	7246	2177.0
16716	"B12"	2	7246	2059.0
16716	"B12"	3	7246	2045.0
16716	"B12"	4	7246	2921.0
16716	"B12"	5	7246	2079.0
16716	"B12"	6	7246	2221.0
16716	"B12"	7	7246	2386.0
16716	"B12"	8	7246	2040.0
16716	"B12"	9	7246	2912.0
16716	"C01"	1	7246	1700.0
16716	"C01"	2	7246	1473.0
16716	"C01"	3	7246	1754.0
16716	"C01"	4	7246	1661.0
16716	"C01"	5	7246	1397.0
16716	"C01"	6	7246	2530.0
16716	"C01"	7	7246	1335.0
16716	"C01"	8	7246	1625.0
