ATF	1.0
1	5
Calculation applied: None
"Name [Measurement Set Info]=ChlamyLugol10xRuben"
"Plate ID"	"Well Name"	"Site ID"	"MEASUREMENT SET ID"	"Cell Count (ChlamyLugol10xRuben)"
16711	"A01"	1	7242	2087.0
16711	"A01"	2	7242	2049.0
16711	"A01"	3	7242	1604.0
16711	"A01"	4	7242	2757.0
16711	"A01"	5	7242	1586.0
16711	"A01"	6	7242	1960.0
16711	"A01"	7	7242	2631.0
16711	"A01"	8	7242	1943.0
16711	"A01"	9	7242	3031.0
16711	"A02"	1	7242	2627.0
16711	"A02"	2	7242	2260.0
16711	"A02"	3	7242	2001.0
16711	"A02"	4	7242	1975.0
16711	"A02"	5	7242	1608.0
16711	"A02"	6	7242	2540.0
16711	"A02"	7	7242	1587.0
16711	"A02"	8	7242	1787.0
16711	"A02"	9	7242	1508.0
16711	"A03"	1	7242	3364.0
16711	"A03"	2	7242	1665.0
16711	"A03"	3	7242	1797.0
16711	"A03"	4	7242	1597.0
16711	"A03"	5	7242	1108.0
16711	"A03"	6	7242	2271.0
16711	"A03"	7	7242	1230.0
16711	"A03"	8	7242	1651.0
16711	"A03"	9	7242	1380.0
16711	"A04"	1	7242	1710.0
16711	"A04"	2	7242	984.0
16711	"A04"	3	7242	957.0
16711	"A04"	4	7242	1061.0
16711	"A04"	5	7242	787.0
16711	"A04"	6	7242	965.0
16711	"A04"	7	7242	956.0
16711	"A04"	8	7242	763.0
16711	"A04"	9	7242	950.0
16711	"A05"	1	7242	1780.0
16711	"A05"	2	7242	836.0
16711	"A05"	3	7242	855.0
16711	"A05"	4	7242	1233.0
16711	"A05"	5	7242	783.0
16711	"A05"	6	7242	926.0
16711	"A05"	7	7242	960.0
16711	"A05"	8	7242	708.0
16711	"A05"	9	7242	941.0
16711	"A06"	1	7242	2678.0
16711	"A06"	2	7242	1575.0
16711	"A06"	3	7242	1365.0
16711	"A06"	4	7242	1896.0
16711	"A06"	5	7242	1150.0
16711	"A06"	6	7242	1395.0
16711	"A06"	7	7242	1701.0
16711	"A06"	8	7242	1157.0
16711	"A06"	9	7242	1703.0
16711	"A07"	1	7242	1995.0
16711	"A07"	2	7242	953.0
16711	"A07"	3	7242	852.0
16711	"A07"	4	7242	863.0
16711	"A07"	5	7242	721.0
16711	"A07"	6	7242	919.0
16711	"A07"	7	7242	765.0
16711	"A07"	8	7242	856.0
16711	"A07"	9	7242	945.0
16711	"A08"	1	7242	2414.0
16711	"A08"	2	7242	1541.0
16711	"A08"	3	7242	1495.0
16711	"A08"	4	7242	1690.0
16711	"A08"	5	7242	1150.0
16711	"A08"	6	7242	1744.0
16711	"A08"	7	7242	1503.0
16711	"A08"	8	7242	1248.0
16711	"A08"	9	7242	1599.0
16711	"A09"	1	7242	2061.0
16711	"A09"	2	7242	1014.0
16711	"A09"	3	7242	1132.0
16711	"A09"	4	7242	1080.0
16711	"A09"	5	7242	801.0
16711	"A09"	6	7242	1139.0
16711	"A09"	7	7242	837.0
16711	"A09"	8	7242	870.0
16711	"A09"	9	7242	899.0
16711	"A10"	1	7242	1517.0
16711	"A10"	2	7242	749.0
16711	"A10"	3	7242	1028.0
16711	"A10"	4	7242	854.0
16711	"A10"	5	7242	631.0
16711	"A10"	6	7242	1014.0
16711	"A10"	7	7242	742.0
16711	"A10"	8	7242	710.0
16711	"A10"	9	7242	669.0
16711	"A11"	1	7242	1129.0
16711	"A11"	2	7242	1020.0
16711	"A11"	3	7242	1138.0
16711	"A11"	4	7242	1207.0
16711	"A11"	5	7242	1018.0
16711	"A11"	6	7242	1237.0
16711	"A11"	7	7242	1004.0
16711	"A11"	8	7242	925.0
16711	"A11"	9	7242	1183.0
16711	"A12"	1	7242	755.0
16711	"A12"	2	7242	467.0
16711	"A12"	3	7242	983.0
16711	"A12"	4	7242	524.0
16711	"A12"	5	7242	690.0
16711	"A12"	6	7242	880.0
16711	"A12"	7	7242	544.0
16711	"A12"	8	7242	532.0
16711	"A12"	9	7242	527.0
16711	"B01"	1	7242	1045.0
16711	"B01"	2	7242	1078.0
16711	"B01"	3	7242	675.0
16711	"B01"	4	7242	1326.0
16711	"B01"	5	7242	759.0
16711	"B01"	6	7242	895.0
16711	"B01"	7	7242	808.0
16711	"B01"	8	7242	769.0
16711	"B01"	9	7242	940.0
16711	"B02"	1	7242	1943.0
16711	"B02"	2	7242	1702.0
16711	"B02"	3	7242	1333.0
16711	"B02"	4	7242	1832.0
16711	"B02"	5	7242	1248.0
16711	"B02"	6	7242	1607.0
16711	"B02"	7	7242	1453.0
16711	"B02"	8	7242	1810.0
16711	"B02"	9	7242	1716.0
16711	"B03"	1	7242	1429.0
16711	"B03"	2	7242	801.0
16711	"B03"	3	7242	596.0
16711	"B03"	4	7242	728.0
16711	"B03"	5	7242	700.0
16711	"B03"	6	7242	817.0
16711	"B03"	7	7242	535.0
16711	"B03"	8	7242	532.0
16711	"B03"	9	7242	679.0
16711	"B04"	1	7242	2129.0
16711	"B04"	2	7242	913.0
16711	"B04"	3	7242	900.0
16711	"B04"	4	7242	966.0
16711	"B04"	5	7242	659.0
16711	"B04"	6	7242	977.0
16711	"B04"	7	7242	702.0
16711	"B04"	8	7242	761.0
16711	"B04"	9	7242	866.0
16711	"B05"	1	7242	1910.0
16711	"B05"	2	7242	851.0
16711	"B05"	3	7242	854.0
16711	"B05"	4	7242	902.0
16711	"B05"	5	7242	632.0
16711	"B05"	6	7242	856.0
16711	"B05"	7	7242	693.0
16711	"B05"	8	7242	604.0
16711	"B05"	9	7242	770.0
16711	"B06"	1	7242	2155.0
16711	"B06"	2	7242	1031.0
16711	"B06"	3	7242	1225.0
16711	"B06"	4	7242	1010.0
16711	"B06"	5	7242	850.0
16711	"B06"	6	7242	1085.0
16711	"B06"	7	7242	829.0
16711	"B06"	8	7242	847.0
16711	"B06"	9	7242	967.0
16711	"B07"	1	7242	2602.0
16711	"B07"	2	7242	1774.0
16711	"B07"	3	7242	1752.0
16711	"B07"	4	7242	2301.0
16711	"B07"	5	7242	1575.0
16711	"B07"	6	7242	1823.0
16711	"B07"	7	7242	1830.0
16711	"B07"	8	7242	1606.0
16711	"B07"	9	7242	1676.0
16711	"B08"	1	7242	1212.0
16711	"B08"	2	7242	778.0
16711	"B08"	3	7242	1069.0
16711	"B08"	4	7242	972.0
16711	"B08"	5	7242	756.0
16711	"B08"	6	7242	1265.0
16711	"B08"	7	7242	927.0
16711	"B08"	8	7242	981.0
16711	"B08"	9	7242	1178.0
16711	"B09"	1	7242	1375.0
16711	"B09"	2	7242	901.0
16711	"B09"	3	7242	1221.0
16711	"B09"	4	7242	949.0
16711	"B09"	5	7242	828.0
16711	"B09"	6	7242	1528.0
16711	"B09"	7	7242	797.0
16711	"B09"	8	7242	1016.0
16711	"B09"	9	7242	959.0
16711	"B10"	1	7242	1726.0
16711	"B10"	2	7242	1261.0
16711	"B10"	3	7242	1933.0
16711	"B10"	4	7242	1165.0
16711	"B10"	5	7242	1804.0
16711	"B10"	6	7242	2172.0
16711	"B10"	7	7242	1405.0
16711	"B10"	8	7242	1505.0
16711	"B10"	9	7242	1304.0
16711	"B11"	1	7242	699.0
16711	"B11"	2	7242	777.0
16711	"B11"	3	7242	775.0
16711	"B11"	4	7242	874.0
16711	"B11"	5	7242	731.0
16711	"B11"	6	7242	1260.0
16711	"B11"	7	7242	852.0
16711	"B11"	8	7242	939.0
16711	"B11"	9	7242	987.0
16711	"B12"	1	7242	1418.0
16711	"B12"	2	7242	1357.0
16711	"B12"	3	7242	1492.0
16711	"B12"	4	7242	1825.0
16711	"B12"	5	7242	1635.0
16711	"B12"	6	7242	1670.0
16711	"B12"	7	7242	1803.0
16711	"B12"	8	7242	1430.0
16711	"B12"	9	7242	2062.0
16711	"C01"	1	7242	1485.0
16711	"C01"	2	7242	1485.0
16711	"C01"	3	7242	1244.0
16711	"C01"	4	7242	2064.0
16711	"C01"	5	7242	1324.0
16711	"C01"	6	7242	1612.0
16711	"C01"	7	7242	1438.0
16711	"C01"	8	7242	1466.0
16711	"C01"	9	7242	1503.0
16711	"C02"	1	7242	1581.0
16711	"C02"	2	7242	1625.0
16711	"C02"	3	7242	1524.0
16711	"C02"	4	7242	2119.0
16711	"C02"	5	7242	1543.0
16711	"C02"	6	7242	1901.0
16711	"C02"	7	7242	1764.0
16711	"C02"	8	7242	1782.0
16711	"C02"	9	7242	2000.0
16711	"C03"	1	7242	1749.0
16711	"C03"	2	7242	1613.0
16711	"C03"	3	7242	1077.0
16711	"C03"	4	7242	1796.0
16711	"C03"	5	7242	1099.0
16711	"C03"	6	7242	1398.0
16711	"C03"	7	7242	1381.0
16711	"C03"	8	7242	1274.0
16711	"C03"	9	7242	1766.0
16711	"C04"	1	7242	1427.0
16711	"C04"	2	7242	1192.0
16711	"C04"	3	7242	909.0
16711	"C04"	4	7242	962.0
16711	"C04"	5	7242	815.0
16711	"C04"	6	7242	963.0
16711	"C04"	7	7242	943.0
16711	"C04"	8	7242	703.0
16711	"C04"	9	7242	864.0
16711	"C05"	1	7242	1816.0
16711	"C05"	2	7242	1512.0
16711	"C05"	3	7242	1298.0
16711	"C05"	4	7242	1519.0
16711	"C05"	5	7242	1144.0
16711	"C05"	6	7242	1292.0
16711	"C05"	7	7242	1451.0
16711	"C05"	8	7242	1142.0
16711	"C05"	9	7242	1454.0
16711	"C06"	1	7242	1686.0
16711	"C06"	2	7242	1174.0
16711	"C06"	3	7242	1309.0
16711	"C06"	4	7242	1208.0
16711	"C06"	5	7242	1078.0
16711	"C06"	6	7242	1378.0
16711	"C06"	7	7242	1178.0
16711	"C06"	8	7242	1223.0
16711	"C06"	9	7242	1192.0
16711	"C07"	1	7242	1580.0
16711	"C07"	2	7242	842.0
16711	"C07"	3	7242	1272.0
16711	"C07"	4	7242	1353.0
16711	"C07"	5	7242	827.0
16711	"C07"	6	7242	1316.0
16711	"C07"	7	7242	1115.0
16711	"C07"	8	7242	964.0
16711	"C07"	9	7242	1429.0
16711	"D01"	1	7242	1101.0
16711	"D01"	2	7242	1215.0
16711	"D01"	3	7242	1071.0
16711	"D01"	4	7242	1874.0
16711	"D01"	5	7242	1098.0
16711	"D01"	6	7242	1756.0
16711	"D01"	7	7242	1511.0
16711	"D01"	8	7242	1167.0
16711	"D01"	9	7242	1729.0
16711	"D02"	1	7242	1592.0
16711	"D02"	2	7242	1856.0
16711	"D02"	3	7242	1493.0
16711	"D02"	4	7242	2379.0
16711	"D02"	5	7242	1484.0
16711	"D02"	6	7242	2186.0
16711	"D02"	7	7242	1833.0
16711	"D02"	8	7242	1442.0
16711	"D02"	9	7242	1919.0
16711	"D03"	1	7242	1607.0
16711	"D03"	2	7242	1704.0
16711	"D03"	3	7242	1459.0
16711	"D03"	4	7242	1830.0
16711	"D03"	5	7242	1149.0
16711	"D03"	6	7242	1803.0
16711	"D03"	7	7242	1317.0
16711	"D03"	8	7242	1160.0
16711	"D03"	9	7242	1492.0
16711	"D04"	1	7242	1468.0
16711	"D04"	2	7242	1367.0
16711	"D04"	3	7242	1195.0
16711	"D04"	4	7242	1559.0
16711	"D04"	5	7242	1156.0
16711	"D04"	6	7242	1212.0
16711	"D04"	7	7242	1179.0
16711	"D04"	8	7242	957.0
16711	"D04"	9	7242	1148.0
16711	"D05"	1	7242	1628.0
16711	"D05"	2	7242	1219.0
16711	"D05"	3	7242	1297.0
16711	"D05"	4	7242	1230.0
16711	"D05"	5	7242	1135.0
16711	"D05"	6	7242	1415.0
16711	"D05"	7	7242	1297.0
16711	"D05"	8	7242	1203.0
16711	"D05"	9	7242	1546.0
16711	"D06"	1	7242	2043.0
16711	"D06"	2	7242	1647.0
16711	"D06"	3	7242	1954.0
16711	"D06"	4	7242	1709.0
16711	"D06"	5	7242	1568.0
16711	"D06"	6	7242	2239.0
16711	"D06"	7	7242	1573.0
16711	"D06"	8	7242	1760.0
16711	"D06"	9	7242	1745.0
16711	"D07"	1	7242	1759.0
16711	"D07"	2	7242	968.0
16711	"D07"	3	7242	1462.0
16711	"D07"	4	7242	948.0
16711	"D07"	5	7242	1007.0
16711	"D07"	6	7242	1969.0
16711	"D07"	7	7242	990.0
16711	"D07"	8	7242	1217.0
16711	"D07"	9	7242	1318.0
16711	"D08"	1	7242	755.0
16711	"D08"	2	7242	571.0
16711	"D08"	3	7242	813.0
16711	"D08"	4	7242	668.0
16711	"D08"	5	7242	572.0
16711	"D08"	6	7242	1069.0
16711	"D08"	7	7242	541.0
16711	"D08"	8	7242	695.0
16711	"D08"	9	7242	818.0
16711	"D09"	1	7242	1519.0
16711	"D09"	2	7242	1320.0
16711	"D09"	3	7242	1575.0
16711	"D09"	4	7242	1388.0
16711	"D09"	5	7242	1074.0
16711	"D09"	6	7242	1957.0
16711	"D09"	7	7242	1215.0
16711	"D09"	8	7242	1256.0
16711	"D09"	9	7242	1514.0
16711	"D10"	1	7242	862.0
16711	"D10"	2	7242	797.0
16711	"D10"	3	7242	848.0
16711	"D10"	4	7242	1089.0
16711	"D10"	5	7242	656.0
16711	"D10"	6	7242	1401.0
16711	"D10"	7	7242	872.0
16711	"D10"	8	7242	788.0
16711	"D10"	9	7242	972.0
16711	"D11"	1	7242	1174.0
16711	"D11"	2	7242	1138.0
16711	"D11"	3	7242	1016.0
16711	"D11"	4	7242	1503.0
16711	"D11"	5	7242	1048.0
16711	"D11"	6	7242	1665.0
16711	"D11"	7	7242	1393.0
16711	"D11"	8	7242	1050.0
16711	"D11"	9	7242	1530.0
16711	"D12"	1	7242	606.0
16711	"D12"	2	7242	467.0
16711	"D12"	3	7242	525.0
16711	"D12"	4	7242	599.0
16711	"D12"	5	7242	600.0
16711	"D12"	6	7242	993.0
16711	"D12"	7	7242	450.0
16711	"D12"	8	7242	607.0
16711	"D12"	9	7242	600.0
16711	"E01"	1	7242	469.0
16711	"E01"	2	7242	655.0
16711	"E01"	3	7242	681.0
16711	"E01"	4	7242	1138.0
16711	"E01"	5	7242	483.0
16711	"E01"	6	7242	830.0
16711	"E01"	7	7242	747.0
16711	"E01"	8	7242	662.0
