ATF	1.0
1	5
Calculation applied: None
"Name [Measurement Set Info]=ChlamyLugol10xRuben"
"Plate ID"	"Well Name"	"Site ID"	"MEASUREMENT SET ID"	"Cell Count (ChlamyLugol10xRuben)"
16721	"A01"	1	7251	2067.0
16721	"A01"	2	7251	1565.0
16721	"A01"	3	7251	1783.0
16721	"A01"	4	7251	2024.0
16721	"A01"	5	7251	1422.0
16721	"A01"	6	7251	2550.0
16721	"A01"	7	7251	1552.0
16721	"A01"	8	7251	2087.0
16721	"A01"	9	7251	2310.0
16721	"A02"	1	7251	2043.0
16721	"A02"	2	7251	1268.0
16721	"A02"	3	7251	695.0
16721	"A02"	4	7251	1622.0
16721	"A02"	5	7251	554.0
16721	"A02"	6	7251	712.0
16721	"A02"	7	7251	687.0
16721	"A02"	8	7251	615.0
16721	"A02"	9	7251	812.0
16721	"A03"	1	7251	2097.0
16721	"A03"	2	7251	1359.0
16721	"A03"	3	7251	1524.0
16721	"A03"	4	7251	1450.0
16721	"A03"	5	7251	1315.0
16721	"A03"	6	7251	1932.0
16721	"A03"	7	7251	1354.0
16721	"A03"	8	7251	1772.0
16721	"A03"	9	7251	1700.0
16721	"A04"	1	7251	2215.0
16721	"A04"	2	7251	1476.0
16721	"A04"	3	7251	1394.0
16721	"A04"	4	7251	1467.0
16721	"A04"	5	7251	1399.0
16721	"A04"	6	7251	1706.0
16721	"A04"	7	7251	1572.0
16721	"A04"	8	7251	1655.0
16721	"A04"	9	7251	1924.0
16721	"A05"	1	7251	2922.0
16721	"A05"	2	7251	1406.0
16721	"A05"	3	7251	1270.0
16721	"A05"	4	7251	1289.0
16721	"A05"	5	7251	1027.0
16721	"A05"	6	7251	1154.0
16721	"A05"	7	7251	1173.0
16721	"A05"	8	7251	1032.0
16721	"A05"	9	7251	1171.0
16721	"A06"	1	7251	2645.0
16721	"A06"	2	7251	1797.0
16721	"A06"	3	7251	1799.0
16721	"A06"	4	7251	2089.0
16721	"A06"	5	7251	1775.0
16721	"A06"	6	7251	1744.0
16721	"A06"	7	7251	2046.0
16721	"A06"	8	7251	1785.0
16721	"A06"	9	7251	1942.0
16721	"A07"	1	7251	3084.0
16721	"A07"	2	7251	1848.0
16721	"A07"	3	7251	1959.0
16721	"A07"	4	7251	2043.0
16721	"A07"	5	7251	1752.0
16721	"A07"	6	7251	1952.0
16721	"A07"	7	7251	1854.0
16721	"A07"	8	7251	2034.0
16721	"A07"	9	7251	2034.0
16721	"A08"	1	7251	2810.0
16721	"A08"	2	7251	2128.0
16721	"A08"	3	7251	1965.0
16721	"A08"	4	7251	2506.0
16721	"A08"	5	7251	1942.0
16721	"A08"	6	7251	1939.0
16721	"A08"	7	7251	2395.0
16721	"A08"	8	7251	2120.0
16721	"A08"	9	7251	2633.0
16721	"A09"	1	7251	2660.0
16721	"A09"	2	7251	1988.0
16721	"A09"	3	7251	2075.0
16721	"A09"	4	7251	2240.0
16721	"A09"	5	7251	1979.0
16721	"A09"	6	7251	2275.0
16721	"A09"	7	7251	2175.0
16721	"A09"	8	7251	2204.0
16721	"A09"	9	7251	2794.0
16721	"A10"	1	7251	2636.0
16721	"A10"	2	7251	2457.0
16721	"A10"	3	7251	2643.0
16721	"A10"	4	7251	2701.0
16721	"A10"	5	7251	2436.0
16721	"A10"	6	7251	2487.0
16721	"A10"	7	7251	2748.0
16721	"A10"	8	7251	2829.0
16721	"A10"	9	7251	3380.0
16721	"A11"	1	7251	2423.0
16721	"A11"	2	7251	1477.0
16721	"A11"	3	7251	1750.0
16721	"A11"	4	7251	1799.0
16721	"A11"	5	7251	1436.0
16721	"A11"	6	7251	2233.0
16721	"A11"	7	7251	1793.0
16721	"A11"	8	7251	1686.0
16721	"A11"	9	7251	2262.0
16721	"A12"	1	7251	1591.0
16721	"A12"	2	7251	1128.0
16721	"A12"	3	7251	1400.0
16721	"A12"	4	7251	1340.0
16721	"A12"	5	7251	1042.0
16721	"A12"	6	7251	1706.0
16721	"A12"	7	7251	1212.0
16721	"A12"	8	7251	1094.0
16721	"A12"	9	7251	1342.0
16721	"B01"	1	7251	1250.0
16721	"B01"	2	7251	1167.0
16721	"B01"	3	7251	873.0
16721	"B01"	4	7251	2314.0
16721	"B01"	5	7251	735.0
16721	"B01"	6	7251	1101.0
16721	"B01"	7	7251	900.0
16721	"B01"	8	7251	1082.0
16721	"B01"	9	7251	1048.0
16721	"B02"	1	7251	1918.0
16721	"B02"	2	7251	1718.0
16721	"B02"	3	7251	1841.0
16721	"B02"	4	7251	2230.0
16721	"B02"	5	7251	1521.0
16721	"B02"	6	7251	2532.0
16721	"B02"	7	7251	1668.0
16721	"B02"	8	7251	2145.0
16721	"B02"	9	7251	2363.0
16721	"B03"	1	7251	2753.0
16721	"B03"	2	7251	2059.0
16721	"B03"	3	7251	1260.0
16721	"B03"	4	7251	2188.0
16721	"B03"	5	7251	1023.0
16721	"B03"	6	7251	1079.0
16721	"B03"	7	7251	1077.0
16721	"B03"	8	7251	1161.0
16721	"B03"	9	7251	1164.0
16721	"B04"	1	7251	2638.0
16721	"B04"	2	7251	1738.0
16721	"B04"	3	7251	1413.0
16721	"B04"	4	7251	1709.0
16721	"B04"	5	7251	1087.0
16721	"B04"	6	7251	1386.0
16721	"B04"	7	7251	1208.0
16721	"B04"	8	7251	1248.0
16721	"B04"	9	7251	1169.0
