ATF	1.0
1	5
Calculation applied: None
"Name [Measurement Set Info]=ChlamyLugol10xRuben"
"Plate ID"	"Well Name"	"Site ID"	"MEASUREMENT SET ID"	"Cell Count (ChlamyLugol10xRuben)"
16722	"A01"	1	7252	2122.0
16722	"A01"	2	7252	1986.0
16722	"A01"	3	7252	1215.0
16722	"A01"	4	7252	2875.0
16722	"A01"	5	7252	1228.0
16722	"A01"	6	7252	1562.0
16722	"A01"	7	7252	1458.0
16722	"A01"	8	7252	1352.0
16722	"A01"	9	7252	1509.0
16722	"A02"	1	7252	2929.0
16722	"A02"	2	7252	2033.0
16722	"A02"	3	7252	1136.0
16722	"A02"	4	7252	2273.0
16722	"A02"	5	7252	998.0
16722	"A02"	6	7252	1241.0
16722	"A02"	7	7252	981.0
16722	"A02"	8	7252	1203.0
16722	"A02"	9	7252	1148.0
16722	"A03"	1	7252	2614.0
16722	"A03"	2	7252	2051.0
16722	"A03"	3	7252	1938.0
16722	"A03"	4	7252	2181.0
16722	"A03"	5	7252	2103.0
16722	"A03"	6	7252	2537.0
16722	"A03"	7	7252	2610.0
16722	"A03"	8	7252	2698.0
16722	"A03"	9	7252	3250.0
16722	"A04"	1	7252	2748.0
16722	"A04"	2	7252	1818.0
16722	"A04"	3	7252	1801.0
16722	"A04"	4	7252	1978.0
16722	"A04"	5	7252	1912.0
16722	"A04"	6	7252	2443.0
16722	"A04"	7	7252	2539.0
16722	"A04"	8	7252	2536.0
16722	"A04"	9	7252	3090.0
16722	"A05"	1	7252	2741.0
16722	"A05"	2	7252	1961.0
16722	"A05"	3	7252	2011.0
16722	"A05"	4	7252	2204.0
16722	"A05"	5	7252	1503.0
16722	"A05"	6	7252	2350.0
16722	"A05"	7	7252	1947.0
16722	"A05"	8	7252	1863.0
16722	"A05"	9	7252	2261.0
16722	"A06"	1	7252	2791.0
16722	"A06"	2	7252	1990.0
16722	"A06"	3	7252	2157.0
16722	"A06"	4	7252	2102.0
