ATF	1.0
1	5
Calculation applied: None
"Name [Measurement Set Info]=ChlamyLugol10xRuben"
"Plate ID"	"Well Name"	"Site ID"	"MEASUREMENT SET ID"	"Cell Count (ChlamyLugol10xRuben)"
16712	"A01"	1	7243	2874.0
16712	"A01"	2	7243	2682.0
16712	"A01"	3	7243	1972.0
16712	"A01"	4	7243	2514.0
16712	"A01"	5	7243	1551.0
16712	"A01"	6	7243	2444.0
16712	"A01"	7	7243	1491.0
16712	"A01"	8	7243	1630.0
16712	"A01"	9	7243	1831.0
16712	"A02"	1	7243	3984.0
16712	"A02"	2	7243	2604.0
16712	"A02"	3	7243	2806.0
16712	"A02"	4	7243	2301.0
16712	"A02"	5	7243	1868.0
16712	"A02"	6	7243	3464.0
16712	"A02"	7	7243	1650.0
16712	"A02"	8	7243	1963.0
16712	"A02"	9	7243	2053.0
16712	"A03"	1	7243	3351.0
16712	"A03"	2	7243	1984.0
16712	"A03"	3	7243	2271.0
16712	"A03"	4	7243	1652.0
16712	"A03"	5	7243	1543.0
16712	"A03"	6	7243	2660.0
16712	"A03"	7	7243	1284.0
16712	"A03"	8	7243	1719.0
16712	"A03"	9	7243	1792.0
16712	"A04"	1	7243	3561.0
16712	"A04"	2	7243	2362.0
16712	"A04"	3	7243	2222.0
16712	"A04"	4	7243	2304.0
16712	"A04"	5	7243	2141.0
16712	"A04"	6	7243	2612.0
16712	"A04"	7	7243	2041.0
16712	"A04"	8	7243	2062.0
16712	"A04"	9	7243	2467.0
16712	"A05"	1	7243	3779.0
16712	"A05"	2	7243	2208.0
16712	"A05"	3	7243	2929.0
16712	"A05"	4	7243	2030.0
16712	"A05"	5	7243	1749.0
16712	"A05"	6	7243	3181.0
16712	"A05"	7	7243	1683.0
16712	"A05"	8	7243	2250.0
16712	"A05"	9	7243	2277.0
16712	"A06"	1	7243	4320.0
16712	"A06"	2	7243	2096.0
16712	"A06"	3	7243	2724.0
16712	"A06"	4	7243	1822.0
16712	"A06"	5	7243	1878.0
16712	"A06"	6	7243	2689.0
16712	"A06"	7	7243	1806.0
16712	"A06"	8	7243	2152.0
16712	"A06"	9	7243	2430.0
16712	"A07"	1	7243	3468.0
16712	"A07"	2	7243	1725.0
16712	"A07"	3	7243	2162.0
16712	"A07"	4	7243	1658.0
16712	"A07"	5	7243	1701.0
16712	"A07"	6	7243	1799.0
16712	"A07"	7	7243	1497.0
16712	"A07"	8	7243	1678.0
16712	"A07"	9	7243	2032.0
16712	"A08"	1	7243	3816.0
16712	"A08"	2	7243	2063.0
16712	"A08"	3	7243	2486.0
16712	"A08"	4	7243	2010.0
16712	"A08"	5	7243	1877.0
16712	"A08"	6	7243	2300.0
16712	"A08"	7	7243	2118.0
16712	"A08"	8	7243	1956.0
16712	"A08"	9	7243	2406.0
16712	"A09"	1	7243	3918.0
16712	"A09"	2	7243	2041.0
16712	"A09"	3	7243	2578.0
16712	"A09"	4	7243	2012.0
16712	"A09"	5	7243	1812.0
16712	"A09"	6	7243	2363.0
16712	"A09"	7	7243	2093.0
16712	"A09"	8	7243	1747.0
16712	"A09"	9	7243	2260.0
16712	"A10"	1	7243	2682.0
16712	"A10"	2	7243	2262.0
