ATF	1.0
1	5
Calculation applied: None
"Name [Measurement Set Info]=ChlamyLugol10xRuben"
"Plate ID"	"Well Name"	"Site ID"	"MEASUREMENT SET ID"	"Cell Count (ChlamyLugol10xRuben)"
16723	"A01"	1	7253	1772.0
16723	"A01"	2	7253	1859.0
16723	"A01"	3	7253	1592.0
16723	"A01"	4	7253	1685.0
16723	"A01"	5	7253	1152.0
16723	"A01"	6	7253	1541.0
16723	"A01"	7	7253	1273.0
16723	"A01"	8	7253	860.0
16723	"A01"	9	7253	1009.0
16723	"A02"	1	7253	2749.0
16723	"A02"	2	7253	2463.0
16723	"A02"	3	7253	2222.0
16723	"A02"	4	7253	2623.0
16723	"A02"	5	7253	2315.0
16723	"A02"	6	7253	2294.0
16723	"A02"	7	7253	2220.0
16723	"A02"	8	7253	2026.0
16723	"A02"	9	7253	1867.0
16723	"A03"	1	7253	2180.0
16723	"A03"	2	7253	2196.0
16723	"A03"	3	7253	1997.0
16723	"A03"	4	7253	2093.0
16723	"A03"	5	7253	1766.0
16723	"A03"	6	7253	2417.0
16723	"A03"	7	7253	1908.0
16723	"A03"	8	7253	2041.0
16723	"A03"	9	7253	2204.0
16723	"A04"	1	7253	2004.0
16723	"A04"	2	7253	1713.0
16723	"A04"	3	7253	1702.0
16723	"A04"	4	7253	1830.0
16723	"A04"	5	7253	1516.0
16723	"A04"	6	7253	1693.0
16723	"A04"	7	7253	1510.0
16723	"A04"	8	7253	1775.0
16723	"A04"	9	7253	1532.0
16723	"A05"	1	7253	3052.0
16723	"A05"	2	7253	1306.0
16723	"A05"	3	7253	1328.0
16723	"A05"	4	7253	1242.0
16723	"A05"	5	7253	788.0
16723	"A05"	6	7253	1120.0
16723	"A05"	7	7253	894.0
16723	"A05"	8	7253	722.0
16723	"A05"	9	7253	761.0
16723	"A06"	1	7253	3116.0
16723	"A06"	2	7253	1520.0
16723	"A06"	3	7253	1816.0
16723	"A06"	4	7253	1567.0
16723	"A06"	5	7253	1174.0
16723	"A06"	6	7253	1500.0
16723	"A06"	7	7253	1326.0
16723	"A06"	8	7253	1111.0
16723	"A06"	9	7253	1283.0
16723	"A07"	1	7253	1847.0
16723	"A07"	2	7253	1777.0
16723	"A07"	3	7253	1752.0
16723	"A07"	4	7253	2566.0
16723	"A07"	5	7253	1806.0
16723	"A07"	6	7253	1850.0
16723	"A07"	7	7253	2205.0
16723	"A07"	8	7253	1930.0
16723	"A07"	9	7253	2042.0
16723	"A08"	1	7253	1404.0
16723	"A08"	2	7253	926.0
16723	"A08"	3	7253	1026.0
16723	"A08"	4	7253	774.0
16723	"A08"	5	7253	869.0
16723	"A08"	6	7253	1010.0
16723	"A08"	7	7253	805.0
16723	"A08"	8	7253	817.0
16723	"A08"	9	7253	915.0
16723	"A09"	1	7253	2295.0
16723	"A09"	2	7253	1330.0
16723	"A09"	3	7253	1538.0
16723	"A09"	4	7253	1547.0
16723	"A09"	5	7253	1188.0
16723	"A09"	6	7253	1548.0
16723	"A09"	7	7253	1239.0
16723	"A09"	8	7253	995.0
16723	"A09"	9	7253	1119.0
16723	"A10"	1	7253	1979.0
16723	"A10"	2	7253	1928.0
16723	"A10"	3	7253	1776.0
16723	"A10"	4	7253	3086.0
16723	"A10"	5	7253	1694.0
16723	"A10"	6	7253	1641.0
16723	"A10"	7	7253	2437.0
16723	"A10"	8	7253	1239.0
16723	"A10"	9	7253	1706.0
16723	"A11"	1	7253	1488.0
16723	"A11"	2	7253	1096.0
16723	"A11"	3	7253	1439.0
16723	"A11"	4	7253	1089.0
16723	"A11"	5	7253	1041.0
