ATF	1.0
1	5
Calculation applied: None
"Name [Measurement Set Info]=ChlamyLugol10xRuben"
"Plate ID"	"Well Name"	"Site ID"	"MEASUREMENT SET ID"	"Cell Count (ChlamyLugol10xRuben)"
17907	"A01"	1	7255	8700.0
17907	"A01"	2	7255	3086.0
17907	"A01"	3	7255	6133.0
17907	"A01"	4	7255	2279.0
17907	"A01"	5	7255	4078.0
17907	"A01"	6	7255	8284.0
17907	"A01"	7	7255	2221.0
17907	"A01"	8	7255	7161.0
17907	"A01"	9	7255	3324.0
17907	"A02"	1	7255	4192.0
17907	"A02"	2	7255	2724.0
17907	"A02"	3	7255	3207.0
17907	"A02"	4	7255	2546.0
17907	"A02"	5	7255	2160.0
17907	"A02"	6	7255	3616.0
17907	"A02"	7	7255	2462.0
17907	"A02"	8	7255	2382.0
17907	"A02"	9	7255	2746.0
17907	"A03"	1	7255	4902.0
17907	"A03"	2	7255	3713.0
17907	"A03"	3	7255	4009.0
17907	"A03"	4	7255	3535.0
17907	"A03"	5	7255	2613.0
17907	"A03"	6	7255	4516.0
17907	"A03"	7	7255	2934.0
17907	"A03"	8	7255	2838.0
17907	"A03"	9	7255	2932.0
17907	"A04"	1	7255	6941.0
17907	"A04"	2	7255	3851.0
17907	"A04"	3	7255	6552.0
17907	"A04"	4	7255	3925.0
17907	"A04"	5	7255	3254.0
17907	"A04"	6	7255	12804.0
17907	"A04"	7	7255	2979.0
17907	"A04"	8	7255	3452.0
17907	"A04"	9	7255	3311.0
17907	"A05"	1	7255	4658.0
17907	"A05"	2	7255	2781.0
17907	"A05"	3	7255	3784.0
17907	"A05"	4	7255	2955.0
17907	"A05"	5	7255	2368.0
17907	"A05"	6	7255	4450.0
17907	"A05"	7	7255	2575.0
17907	"A05"	8	7255	3567.0
17907	"A05"	9	7255	2986.0
17907	"A06"	1	7255	2743.0
17907	"A06"	2	7255	695.0
17907	"A06"	3	7255	1909.0
17907	"A06"	4	7255	606.0
17907	"A06"	5	7255	740.0
17907	"A06"	6	7255	1923.0
17907	"A06"	7	7255	749.0
17907	"A06"	8	7255	943.0
17907	"A06"	9	7255	1215.0
17907	"A07"	1	7255	2609.0
17907	"A07"	2	7255	1368.0
17907	"A07"	3	7255	2407.0
17907	"A07"	4	7255	1306.0
17907	"A07"	5	7255	1399.0
17907	"A07"	6	7255	2867.0
17907	"A07"	7	7255	1573.0
17907	"A07"	8	7255	2023.0
17907	"A07"	9	7255	1703.0
17907	"A08"	1	7255	3985.0
17907	"A08"	2	7255	2861.0
17907	"A08"	3	7255	4494.0
17907	"A08"	4	7255	2486.0
17907	"A08"	5	7255	2979.0
17907	"A08"	6	7255	6287.0
17907	"A08"	7	7255	2386.0
17907	"A08"	8	7255	4259.0
17907	"A08"	9	7255	3177.0
17907	"A09"	1	7255	2612.0
17907	"A09"	2	7255	1595.0
17907	"A09"	3	7255	2368.0
17907	"A09"	4	7255	1588.0
17907	"A09"	5	7255	1584.0
17907	"A09"	6	7255	2795.0
17907	"A09"	7	7255	1644.0
17907	"A09"	8	7255	2488.0
17907	"A09"	9	7255	2587.0
17907	"A10"	1	7255	4195.0
17907	"A10"	2	7255	3003.0
17907	"A10"	3	7255	3960.0
17907	"A10"	4	7255	2730.0
17907	"A10"	5	7255	2867.0
17907	"A10"	6	7255	4588.0
17907	"A10"	7	7255	2804.0
17907	"A10"	8	7255	3551.0
17907	"A10"	9	7255	3656.0
17907	"A11"	1	7255	3886.0
17907	"A11"	2	7255	2679.0
17907	"A11"	3	7255	4167.0
17907	"A11"	4	7255	2109.0
17907	"A11"	5	7255	2979.0
17907	"A11"	6	7255	4699.0
17907	"A11"	7	7255	2447.0
17907	"A11"	8	7255	3876.0
17907	"A11"	9	7255	3576.0
17907	"A12"	1	7255	919.0
17907	"A12"	2	7255	691.0
17907	"A12"	3	7255	1115.0
17907	"A12"	4	7255	815.0
17907	"A12"	5	7255	704.0
17907	"A12"	6	7255	1925.0
17907	"A12"	7	7255	812.0
17907	"A12"	8	7255	1061.0
17907	"A12"	9	7255	1215.0
17907	"B01"	1	7255	3184.0
17907	"B01"	2	7255	2144.0
17907	"B01"	3	7255	2215.0
17907	"B01"	4	7255	2841.0
17907	"B01"	5	7255	1698.0
17907	"B01"	6	7255	2590.0
17907	"B01"	7	7255	2336.0
17907	"B01"	8	7255	2129.0
17907	"B01"	9	7255	2428.0
17907	"B02"	1	7255	4099.0
17907	"B02"	2	7255	3394.0
17907	"B02"	3	7255	2991.0
17907	"B02"	4	7255	4064.0
17907	"B02"	5	7255	2439.0
17907	"B02"	6	7255	4657.0
17907	"B02"	7	7255	3095.0
17907	"B02"	8	7255	2688.0
17907	"B02"	9	7255	3494.0
17907	"B03"	1	7255	7632.0
17907	"B03"	2	7255	5013.0
17907	"B03"	3	7255	5259.0
17907	"B03"	4	7255	3811.0
17907	"B03"	5	7255	3362.0
17907	"B03"	6	7255	11447.0
17907	"B03"	7	7255	3829.0
17907	"B03"	8	7255	3900.0
17907	"B03"	9	7255	4352.0
17907	"B04"	1	7255	3900.0
17907	"B04"	2	7255	2610.0
17907	"B04"	3	7255	4222.0
17907	"B04"	4	7255	2666.0
17907	"B04"	5	7255	3111.0
17907	"B04"	6	7255	5724.0
17907	"B04"	7	7255	2863.0
17907	"B04"	8	7255	4912.0
17907	"B04"	9	7255	4620.0
17907	"B05"	1	7255	3709.0
17907	"B05"	2	7255	2050.0
17907	"B05"	3	7255	3767.0
17907	"B05"	4	7255	2101.0
17907	"B05"	5	7255	2374.0
17907	"B05"	6	7255	4534.0
17907	"B05"	7	7255	2073.0
17907	"B05"	8	7255	3049.0
17907	"B05"	9	7255	2700.0
17907	"C01"	1	7255	3803.0
17907	"C01"	2	7255	3319.0
17907	"C01"	3	7255	3521.0
17907	"C01"	4	7255	4013.0
17907	"C01"	5	7255	2905.0
17907	"C01"	6	7255	4906.0
17907	"C01"	7	7255	3485.0
